Company Name	Status	LeadId	Date	User Email
Sherwin-Williams	Closed-Won	8DA5E634	2024-03-07	Reply@Sherwin-Williams.com
Shimano	Cold	EC37C77E	2024-02-29	Reply@Shimano.com
Shinhan Bank	Closed-Lost	E3DD1367	2024-03-01	Reply@Shinhan Bank.com
Shinsegae	New	ABF40D73	2024-02-25	Reply@Shinsegae.com
Shiseido	Referral	1FF44FDF	2024-04-21	Reply@Shiseido.com
Shivam Technologies	Qualified	A7938D20	2024-01-12	Reply@Shivam Technologies.com
Shop Rite	Referral	7A8164B9	2024-01-18	Reply@Shop Rite.com
ShopNBC	On-hold	47371255	2024-04-10	Reply@ShopNBC.com
Shopko	Warm 	8DDFD65F	2024-03-19	Reply@Shopko.com
Shout	On-hold	11F9C106	2024-03-06	Reply@Shout.com
Shuanghui	Negotiation	61DBA68B	2024-04-29	Reply@Shuanghui.com
Sidchrome	New	441E6D8B	2024-04-08	Reply@Sidchrome.com
Siemens	Disqualified	87464D89	2024-02-10	Reply@Siemens.com
Sienna	On-hold	AA56E422	2024-03-08	Reply@Sienna.com
Siera Mist	Contacted	E67CE884	2024-03-15	Reply@Siera Mist.com
Sierra	On-hold	662DC250	2024-01-17	Reply@Sierra.com
Sigma Company	Qualified	5ED2E761	2024-01-24	Reply@Sigma Company.com
Silly Putty	Closed-Lost	E501C836	2024-01-27	Reply@Silly Putty.com
Silver Fern Farms	Disqualified	2A44B7E6	2024-01-04	Reply@Silver Fern Farms.com
Silverado	In Progress	408BC031	2024-03-08	Reply@Silverado.com
Silverton Rail	Closed-Lost	CD0A3814	2024-02-13	Reply@Silverton Rail.com
Sime Darby	Referral	53D669C1	2024-03-05	Reply@Sime Darby.com
Similac	Contacted	D3D8EDC9	2024-04-13	Reply@Similac.com
Simply Market	Qualified	8C2202E3	2024-04-03	Reply@Simply Market.com
Simpson	Warm 	B2224C60	2024-02-15	Reply@Simpson.com
Sin Chew	Negotiation	48A358FA	2024-02-14	Reply@Sin Chew.com
Sina	On-hold	239A8A65	2024-01-05	Reply@Sina.com
SingTel	Referral	00A88417	2024-02-01	Reply@SingTel.com
Singapore Airlines	New	BE18CB5D	2024-02-08	Reply@Singapore Airlines.com
Singha	Negotiation	53ABB0B5	2024-03-15	Reply@Singha.com
Singles	New	1AA9A1DB	2024-02-19	Reply@Singles.com
Sino Gold	Referral	2C7E9A93	2024-03-20	Reply@Sino Gold.com
Sinopec	Warm 	A2B92D49	2024-04-01	Reply@Sinopec.com
Sirius	On-hold	B63F9F95	2024-02-13	Reply@Sirius.com
Six Apart	Reengaged	A0CA591E	2024-01-27	Reply@Six Apart.com
Six Flags	Closed-Lost	A1738B0E	2024-03-25	Reply@Six Flags.com
Skechers	Reengaged	7784FEE6	2024-04-20	Reply@Skechers.com
Skin Food	New	1FAD8130	2024-02-25	Reply@Skin Food.com
Skippy	Referral	9E3CF220	2024-01-26	Reply@Skippy.com
Skittles	Proposal Sent	AEE0A9DF	2024-01-25	Reply@Skittles.com
Skol	Nurturing	43B0364A	2024-04-10	Reply@Skol.com
Skycity Entertainment Group	Contacted	D10D8576	2024-04-27	Reply@Skycity Entertainment Group.com
Skype	Closed-Won	CEDAE7E1	2024-01-16	Reply@Skype.com
Skyy	Reengaged	CBB7093F	2024-04-28	Reply@Skyy.com
Slater & Gordon	On-hold	36A39719	2024-01-15	Reply@Slater & Gordon.com
Sligro	Warm 	92A9EA3E	2024-01-27	Reply@Sligro.com
Slim Jim	Disqualified	AC0B1C31	2024-01-12	Reply@Slim Jim.com
Slim-Fast	Disqualified	C562BBBB	2024-04-13	Reply@Slim-Fast.com
SlimFast	Closed-Won	F3B72793	2024-03-30	Reply@SlimFast.com
Slinky	On-hold	BC05C298	2024-04-20	Reply@Slinky.com
Slumberland	Nurturing	2B5F12BE	2024-04-13	Reply@Slumberland.com
Slurpee	Closed-Lost	C2A5A3EB	2024-04-18	Reply@Slurpee.com
Smacks	Cold	7A16B458	2024-03-28	Reply@Smacks.com
Smart	New	EDC450BB	2024-03-08	Reply@Smart.com
Smart Ones	On-hold	37EB3E35	2024-02-12	Reply@Smart Ones.com
Smart Start	Disqualified	2BCBD530	2024-04-11	Reply@Smart Start.com
SmartNS	Closed-Won	9E026593	2024-01-21	Reply@SmartNS.com
Smarties	On-hold	02F2ED1A	2024-03-01	Reply@Smarties.com
Smirnoff	Reengaged	BCAC5D34	2024-03-23	Reply@Smirnoff.com
Smith & Wesson	Nurturing	93DB83B6	2024-04-26	Reply@Smith & Wesson.com
Smorgon Steel	In Progress	BCDD6312	2024-04-02	Reply@Smorgon Steel.com
Smucker's	Closed-Won	2D778008	2024-04-07	Reply@Smucker's.com
Snack Brands Australia	Proposal Sent	CE8BE63F	2024-02-06	Reply@Snack Brands Australia.com
Snack Pack	Contacted	D0A285AB	2024-03-17	Reply@Snack Pack.com
SnackWell's	Referral	51BC8901	2024-01-10	Reply@SnackWell's.com
Snapple	On-hold	27A58969	2024-04-29	Reply@Snapple.com
Snappy Tom	On-hold	04D58405	2024-02-15	Reply@Snappy Tom.com
Snickers	Closed-Lost	89C36337	2024-04-03	Reply@Snickers.com
Snow	Closed-Lost	54672C7C	2024-03-18	Reply@Snow.com
Snowy Hydro Limited	Proposal Sent	E33BB9F0	2024-01-03	Reply@Snowy Hydro Limited.com
Snuggle	Closed-Lost	572FA2F1	2024-01-03	Reply@Snuggle.com
SoBe	Reengaged	A923F6C5	2024-04-26	Reply@SoBe.com
Socedad QuÃ­mica y Minera de Chile	Nurturing	D8FBEF4B	2024-04-14	Reply@Socedad QuÃ­mica y Minera de Chile.com
SociÃ©tÃ© GÃ©nÃ©rale	Reengaged	244C1A56	2024-03-09	Reply@SociÃ©tÃ© GÃ©nÃ©rale.com
Sodexo	Negotiation	E8690C03	2024-01-23	Reply@Sodexo.com
Soft 'n Gentle	Reengaged	415F9EA5	2024-03-17	Reply@Soft 'n Gentle.com
Soft Batch	Referral	3AABA593	2024-03-17	Reply@Soft Batch.com
Soft Scrub	In Progress	04D0C5CA	2024-04-22	Reply@Soft Scrub.com
Softsoap	Qualified	FDAD92F7	2024-03-18	Reply@Softsoap.com
Sohu	In Progress	B11EFC5D	2024-02-21	Reply@Sohu.com
Sokenbicha	Negotiation	383C4963	2024-04-24	Reply@Sokenbicha.com
Solara	Nurturing	73EF30CE	2024-01-02	Reply@Solara.com
Sole	Contacted	01F3D1B7	2024-02-01	Reply@Sole.com
Sonata	In Progress	047745FE	2024-04-01	Reply@Sonata.com
Sonera	On-hold	CD45FFD0	2024-04-20	Reply@Sonera.com
Sonic	Disqualified	622C0275	2024-04-20	Reply@Sonic.com
Sonicare	Reengaged	DDB5F518	2024-03-31	Reply@Sonicare.com
Sony	Closed-Lost	D7B324E6	2024-01-05	Reply@Sony.com
Soprole	Qualified	3F5C2CD2	2024-01-15	Reply@Soprole.com
Sorento	Qualified	72117C28	2024-03-08	Reply@Sorento.com
South Park	On-hold	1B479A12	2024-01-28	Reply@South Park.com
Southern Comfort	New	4927295E	2024-02-08	Reply@Southern Comfort.com
Southern Cross	In Progress	CA9498E2	2024-02-27	Reply@Southern Cross.com
Southwest Airlines	On-hold	B30A7341	2024-04-03	Reply@Southwest Airlines.com
Spa Espirit Group	Disqualified	485AB8FB	2024-01-11	Reply@Spa Espirit Group.com
Spaceframe Construction & Engineering	Warm 	D9F3C87E	2024-02-03	Reply@Spaceframe Construction & Engineering.com
SpaghettiOs	Closed-Lost	951EA3BC	2024-04-26	Reply@SpaghettiOs.com
Spanx	Closed-Won	2273D966	2024-02-09	Reply@Spanx.com
Spar Group	Qualified	C585A2ED	2024-04-14	Reply@Spar Group.com
Spar Nord	Qualified	77D6ED10	2024-01-20	Reply@Spar Nord.com
Sparco	Closed-Won	15DC8ABB	2024-03-04	Reply@Sparco.com
Spark Notes	Qualified	6D26D396	2024-04-08	Reply@Spark Notes.com
Special K	Negotiation	BCDC0D82	2024-02-22	Reply@Special K.com
Spectra	Referral	4C6F19B8	2024-02-16	Reply@Spectra.com
Speed Stick	Reengaged	E630BB8F	2024-01-13	Reply@Speed Stick.com
Speedo	In Progress	B1FD6479	2024-03-12	Reply@Speedo.com
Speedo International Limited	Closed-Won	48ED3124	2024-02-06	Reply@Speedo International Limited.com
Speedwell bicycles	Contacted	589216A0	2024-01-06	Reply@Speedwell bicycles.com
Spencer	Disqualified	0B713B1A	2024-01-21	Reply@Spencer.com
Spinbrush	Closed-Lost	D413A3CE	2024-02-04	Reply@Spinbrush.com
Splenda	In Progress	EDB8F33E	2024-01-20	Reply@Splenda.com
Splice	Contacted	54993556	2024-01-19	Reply@Splice.com
Spoler	Nurturing	20B31775	2024-02-22	Reply@Spoler.com
Sportage	Closed-Won	41C78745	2024-03-10	Reply@Sportage.com
Sportmart	Closed-Lost	656E2374	2024-01-31	Reply@Sportmart.com
Sports Authority	Negotiation	C8C51E1E	2024-03-24	Reply@Sports Authority.com
Sports Illustrated	Qualified	6DDFED01	2024-03-08	Reply@Sports Illustrated.com
Spotify	New	F3B93B1C	2024-03-12	Reply@Spotify.com
Spray ân Wash	Closed-Lost	6B03C901	2024-02-01	Reply@Spray ân Wash.com
Springland International	Reengaged	D31B32B7	2024-02-05	Reply@Springland International.com
Sprint	Negotiation	E5477CD1	2024-01-27	Reply@Sprint.com
Sprite	New	CD4E0A21	2024-03-05	Reply@Sprite.com
Squirt	On-hold	9CFF7F00	2024-04-19	Reply@Squirt.com
St John	Closed-Lost	9A5E7DB5	2024-04-20	Reply@St John.com
St. George Bank	On-hold	351F4EE0	2024-04-05	Reply@St. George Bank.com
St. Ive's	Proposal Sent	7677D6F3	2024-03-06	Reply@St. Ive's.com
Stain Stick	New	CAFAE020	2024-02-29	Reply@Stain Stick.com
StairMaster	In Progress	00063326	2024-01-15	Reply@StairMaster.com
Staminade	Referral	96A2674F	2024-04-24	Reply@Staminade.com
Standard Chartered	Reengaged	3CC32356	2024-02-29	Reply@Standard Chartered.com
Stanley	Cold	00BA0313	2024-03-25	Reply@Stanley.com
Stanley Black & Decker	Contacted	BD53C1F3	2024-04-08	Reply@Stanley Black & Decker.com
Stanley Steemer	New	C8C30B91	2024-01-16	Reply@Stanley Steemer.com
Stanwell Corporation	Nurturing	87EDAA52	2024-03-11	Reply@Stanwell Corporation.com
Staples	Contacted	69E5089C	2024-01-13	Reply@Staples.com
Star Channel	Warm 	B9EA725F	2024-02-05	Reply@Star Channel.com
Star Wars	Disqualified	B0A095ED	2024-01-22	Reply@Star Wars.com
Star-Kist	Cold	F4878791	2024-03-18	Reply@Star-Kist.com
StarHub	Proposal Sent	B9B6B5DD	2024-02-01	Reply@StarHub.com
Starbucks	On-hold	148A9972	2024-03-14	Reply@Starbucks.com
Starburst	Closed-Lost	6E335A39	2024-03-06	Reply@Starburst.com
State	Warm 	3560EFCB	2024-04-18	Reply@State.com
State Farm	Contacted	1A3222E3	2024-02-04	Reply@State Farm.com
Statesman	Referral	08D25614	2024-03-27	Reply@Statesman.com
Steeden	New	4FE09B5B	2024-04-22	Reply@Steeden.com
Steel Reserve	Nurturing	72C679E4	2024-03-01	Reply@Steel Reserve.com
Steelback Brewery	Contacted	C6B17616	2024-04-20	Reply@Steelback Brewery.com
Stella Artois	Nurturing	9725E529	2024-03-17	Reply@Stella Artois.com
Steve Madden	Nurturing	F3E88E57	2024-02-20	Reply@Steve Madden.com
Sticky Johnson	In Progress	FCCDF716	2024-03-27	Reply@Sticky Johnson.com
Stihl	New	5DDFB071	2024-01-18	Reply@Stihl.com
Stop & shop	Reengaged	96217EBD	2024-04-14	Reply@Stop & shop.com
Stora Enso	Cold	12E06F82	2024-01-27	Reply@Stora Enso.com
Stouffer's	Contacted	CC35DB64	2024-01-30	Reply@Stouffer's.com
Stove Top	New	A76F8AF4	2024-03-04	Reply@Stove Top.com
Strabag	Referral	9F36C880	2024-03-22	Reply@Strabag.com
Straits Times	Closed-Lost	E2AAA774	2024-01-04	Reply@Straits Times.com
Strategic Marine	Disqualified	7B993699	2024-01-31	Reply@Strategic Marine.com
Streets	Cold	0221622E	2024-01-18	Reply@Streets.com
Stri-Dex	Closed-Won	1A57D645	2024-01-22	Reply@Stri-Dex.com
Stride	In Progress	BD9EFE6D	2024-03-28	Reply@Stride.com
SuJon Berries	Closed-Lost	18FA3BA7	2024-03-26	Reply@SuJon Berries.com
Suave	Cold	EEEA33BF	2024-01-04	Reply@Suave.com
Subaru	In Progress	86D1B971	2024-03-11	Reply@Subaru.com
Subway	Qualified	BDD4E19C	2024-01-28	Reply@Subway.com
Sucrets	Cold	6DE55A9A	2024-01-17	Reply@Sucrets.com
Sudafed	Reengaged	364DA9B0	2024-01-05	Reply@Sudafed.com
Sudzucker	Closed-Won	01B8A187	2024-01-31	Reply@Sudzucker.com
Suez Environnment	In Progress	48C1B781	2024-01-03	Reply@Suez Environnment.com
Sun Chips	On-hold	22AEE84C	2024-01-17	Reply@Sun Chips.com
Sun Life Financial Services	Closed-Lost	F53D383F	2024-02-27	Reply@Sun Life Financial Services.com
Sunbeam	Qualified	F4878ED1	2024-04-12	Reply@Sunbeam.com
Sunbeam Australia	Closed-Won	1B9D44F5	2024-01-30	Reply@Sunbeam Australia.com
Suncor Energy	Cold	6F8D5663	2024-01-21	Reply@Suncor Energy.com
Suncorp-Metway	Referral	770E489E	2024-04-09	Reply@Suncorp-Metway.com
Suning	Negotiation	C8D58F92	2024-04-25	Reply@Suning.com
Sunkist	Cold	453E1FE1	2024-02-26	Reply@Sunkist.com
Sunlight	Referral	E491FD35	2024-03-23	Reply@Sunlight.com
Sunny Delight	Closed-Lost	225977C2	2024-02-27	Reply@Sunny Delight.com
Sunoco	Negotiation	78429317	2024-03-09	Reply@Sunoco.com
Sunsilk	Qualified	9E6035AE	2024-03-19	Reply@Sunsilk.com
Sunway City	Contacted	2FC272F2	2024-04-15	Reply@Sunway City.com
Super 8	Proposal Sent	E6D4E139	2024-02-06	Reply@Super 8.com
Super Bowl	Nurturing	D1FDC909	2024-04-03	Reply@Super Bowl.com
Super Soaker	Negotiation	BD875F54	2024-04-14	Reply@Super Soaker.com
SuperAmerica	Warm 	AED474B4	2024-04-27	Reply@SuperAmerica.com
Supertest Petroleum	Negotiation	8A7B7B51	2024-03-23	Reply@Supertest Petroleum.com
Supervalu	Qualified	5987929F	2024-01-09	Reply@Supervalu.com
Sure	Referral	17F004D6	2024-04-23	Reply@Sure.com
Suzano Papel e Celulose	Qualified	084E5F1A	2024-01-13	Reply@Suzano Papel e Celulose.com
Suzuki	Warm 	EC938564	2024-02-02	Reply@Suzuki.com
Svenska Handelsbanken	Qualified	B49101E4	2024-04-23	Reply@Svenska Handelsbanken.com
Swan Brewery	Closed-Won	FD3FD2D4	2024-03-04	Reply@Swan Brewery.com
Swanndri	Proposal Sent	FE0E36FC	2024-03-14	Reply@Swanndri.com
Swanson	Qualified	D56602A6	2024-02-10	Reply@Swanson.com
Swarovski	Referral	B81AEBE4	2024-01-02	Reply@Swarovski.com
Swatch	Disqualified	5FE87EDB	2024-01-26	Reply@Swatch.com
Swedbank	Closed-Lost	2979408A	2024-04-07	Reply@Swedbank.com
Swedish Fish	Cold	31B94798	2024-02-02	Reply@Swedish Fish.com
Sweet'n Low	Closed-Won	4736875E	2024-01-19	Reply@Sweet'n Low.com
Swiffer	On-hold	E86E9B91	2024-02-11	Reply@Swiffer.com
Swiss Army	Closed-Won	57D62AB5	2024-01-27	Reply@Swiss Army.com
Swiss Reinsurance Company Ltd	Contacted	A960966C	2024-02-02	Reply@Swiss Reinsurance Company Ltd.com
Sydbank	Referral	60099F4E	2024-04-01	Reply@Sydbank.com
Sydney Ferries Corporation	Disqualified	A6067D6C	2024-04-11	Reply@Sydney Ferries Corporation.com
Sydney Water	Closed-Won	CB93C3CA	2024-02-20	Reply@Sydney Water.com
Sylvan Learning Center	Nurturing	5872CABB	2024-03-17	Reply@Sylvan Learning Center.com
Sylvania	Contacted	E5F851A8	2024-01-04	Reply@Sylvania.com
Syngenta	Closed-Won	CB392EEC	2024-04-10	Reply@Syngenta.com
Synnex	Qualified	BD7E451F	2024-02-10	Reply@Synnex.com
T Rowe Price	Contacted	12FA176E	2024-04-01	Reply@T Rowe Price.com
T-Mobile	Negotiation	F216606F	2024-02-12	Reply@T-Mobile.com
T-Systems	Disqualified	498375A8	2024-01-29	Reply@T-Systems.com
T.G.I. Friday's	Nurturing	17252A33	2024-04-06	Reply@T.G.I. Friday's.com
T.J. Maxx	Negotiation	032ED1A3	2024-01-20	Reply@T.J. Maxx.com
TAA-Australian Airlines	On-hold	B5421248	2024-02-25	Reply@TAA-Australian Airlines.com
TAM Airlines	In Progress	CB20E605	2024-02-24	Reply@TAM Airlines.com
TBS	Proposal Sent	85F39945	2024-02-18	Reply@TBS.com
TCell	In Progress	A28F4EE5	2024-01-09	Reply@TCell.com
TDC	On-hold	418AA3E0	2024-03-06	Reply@TDC.com
TELUS	Warm 	7E75091B	2024-01-12	Reply@TELUS.com
TI-nspire	In Progress	B4BD5C65	2024-03-12	Reply@TI-nspire.com
TIM	New	0666CF9E	2024-03-14	Reply@TIM.com
TJ Maxx	Proposal Sent	E2C44671	2024-03-07	Reply@TJ Maxx.com
TJX	Disqualified	62C48F57	2024-03-17	Reply@TJX.com
TKH Group	Closed-Lost	AFC268D6	2024-03-22	Reply@TKH Group.com
TLC	Warm 	38957E28	2024-04-13	Reply@TLC.com
TNT	Qualified	086BB192	2024-02-12	Reply@TNT.com
TNT Express	Negotiation	4A3095EA	2024-03-16	Reply@TNT Express.com
TOM Group	Closed-Won	356AF893	2024-01-23	Reply@TOM Group.com
TOZ Rum	In Progress	DDAB786E	2024-04-16	Reply@TOZ Rum.com
TUI Group	New	253B4402	2024-04-29	Reply@TUI Group.com
TV Cultura	Cold	9125FC0B	2024-01-25	Reply@TV Cultura.com
TV Guide	Negotiation	FC3E3334	2024-03-25	Reply@TV Guide.com
TV3	New	B9A8EE88	2024-02-19	Reply@TV3.com
TV5 Monde	Contacted	5313B34B	2024-02-17	Reply@TV5 Monde.com
TVN	Referral	9FB2C60F	2024-03-19	Reply@TVN.com
TVS	Cold	C4D56407	2024-01-19	Reply@TVS.com
TWA	Warm 	BCF54F22	2024-03-20	Reply@TWA.com
TWG Tea Company	Reengaged	FC1A4C6B	2024-04-02	Reply@TWG Tea Company.com
Tabasco	Proposal Sent	A5739320	2024-01-30	Reply@Tabasco.com
Tabcorp Holdings	Disqualified	64CDC639	2024-03-18	Reply@Tabcorp Holdings.com
Taco Bell	Contacted	235F8246	2024-03-17	Reply@Taco Bell.com
Tacoma	Warm 	442EC4D1	2024-04-21	Reply@Tacoma.com
Tagline Development	Reengaged	A50B2051	2024-04-03	Reply@Tagline Development.com
Tagline Research	Cold	D5FAD9E7	2024-02-01	Reply@Tagline Research.com
Taglines and Slogans	Proposal Sent	D739382E	2024-04-05	Reply@Taglines and Slogans.com
Tahiti Village	Contacted	701A9ABC	2024-03-28	Reply@Tahiti Village.com
Tahoe	Cold	D055DE82	2024-03-07	Reply@Tahoe.com
Taj	Qualified	BB5B4E64	2024-04-09	Reply@Taj.com
Taj Mahal Tea	In Progress	BADF4388	2024-01-27	Reply@Taj Mahal Tea.com
Take5	Disqualified	121C049B	2024-01-24	Reply@Take5.com
Talbots	Warm 	6ACB96CC	2024-04-06	Reply@Talbots.com
Talisman Energy	Negotiation	BB927ADF	2024-04-18	Reply@Talisman Energy.com
Tally-Ho	Disqualified	B3410785	2024-03-16	Reply@Tally-Ho.com
Tang	Warm 	55AE73C3	2024-02-14	Reply@Tang.com
Tangy Fruits	Qualified	E3C11DB0	2024-01-24	Reply@Tangy Fruits.com
Tanishq	Proposal Sent	86E865C8	2024-04-29	Reply@Tanishq.com
Tanqueray	Qualified	4E38F459	2024-02-11	Reply@Tanqueray.com
Tarax	Reengaged	5EB2A31E	2024-04-03	Reply@Tarax.com
Target	Contacted	9E7C18D4	2024-01-08	Reply@Target.com
Target Market Focused	Warm 	5D125EF7	2024-01-30	Reply@Target Market Focused.com
Tarocash	Disqualified	A7C81229	2024-01-31	Reply@Tarocash.com
Taster's Choice	Warm 	525837D6	2024-04-14	Reply@Taster's Choice.com
Tata	Referral	EA4AD307	2024-04-23	Reply@Tata.com
Tatyo	Cold	6D462593	2024-02-17	Reply@Tatyo.com
Taurus	Contacted	C1869F75	2024-04-16	Reply@Taurus.com
Tchibo	Negotiation	4A6AF2FF	2024-03-19	Reply@Tchibo.com
Team and Concepts Limited	On-hold	0112215D	2024-03-22	Reply@Team and Concepts Limited.com
Technicolor	Qualified	7959A3CC	2024-03-24	Reply@Technicolor.com
Teck Cominco	Referral	D7DBBC2B	2024-01-27	Reply@Teck Cominco.com
Tectoy	Disqualified	25E5705B	2024-01-22	Reply@Tectoy.com
Tefal	Closed-Won	7F035666	2024-02-10	Reply@Tefal.com
Teflon	In Progress	BAF134A1	2024-03-12	Reply@Teflon.com
Tegel Foods	Referral	60CE275B	2024-04-24	Reply@Tegel Foods.com
Telcel	Closed-Lost	E3EB7913	2024-03-08	Reply@Telcel.com
Tele3	Disqualified	AA6C47D8	2024-02-18	Reply@Tele3.com
Telecom Argentina STET	On-hold	27FE7D8C	2024-01-25	Reply@Telecom Argentina STET.com
Telecom Italia Mobile	Referral	48800AD9	2024-01-29	Reply@Telecom Italia Mobile.com
Teleflora	On-hold	F88DE1F9	2024-04-09	Reply@Teleflora.com
Telefonica	Warm 	0ED362D6	2024-01-05	Reply@Telefonica.com
Telefonica de Argentina	Qualified	DA11D79E	2024-02-28	Reply@Telefonica de Argentina.com
Telegraaf Media Groep	Referral	AFA7D7BA	2024-02-09	Reply@Telegraaf Media Groep.com
Telekom Austria	Closed-Won	D4F9FD1C	2024-03-29	Reply@Telekom Austria.com
Telenet	Closed-Lost	62D1D014	2024-01-03	Reply@Telenet.com
Telenor	Referral	8A40469D	2024-03-20	Reply@Telenor.com
Telequartz	Negotiation	E898334B	2024-04-19	Reply@Telequartz.com
Telesp	Reengaged	AEF69AB4	2024-03-13	Reply@Telesp.com
Telia	New	6C5DA864	2024-02-14	Reply@Telia.com
Telstra	Disqualified	C9A00278	2024-01-26	Reply@Telstra.com
Temax	Qualified	AFA8F398	2024-04-30	Reply@Temax.com
TempurPedic	Referral	6DD0980A	2024-04-15	Reply@TempurPedic.com
Tenaris	Closed-Lost	9B7639ED	2024-02-05	Reply@Tenaris.com
Tencent	Qualified	DC9D8F5E	2024-02-29	Reply@Tencent.com
Tenix Defence	Contacted	A4132B18	2024-03-06	Reply@Tenix Defence.com
Terinum	Nurturing	851902F5	2024-02-06	Reply@Terinum.com
Terminix	Disqualified	5F645B25	2024-02-01	Reply@Terminix.com
Terrazas Reserva	Warm 	E5AB66D6	2024-03-25	Reply@Terrazas Reserva.com
Tesco	Closed-Lost	D69246A0	2024-04-18	Reply@Tesco.com
Teva	Closed-Won	6FD6C64D	2024-02-11	Reply@Teva.com
Texaco	Reengaged	CF00D137	2024-03-30	Reply@Texaco.com
Texas Instruments	Closed-Won	5A0E2ED1	2024-04-27	Reply@Texas Instruments.com
Textron	Referral	DB5C3808	2024-03-13	Reply@Textron.com
Thai Express	Negotiation	710DEDE5	2024-02-17	Reply@Thai Express.com
Thales	Contacted	18B2C32E	2024-02-09	Reply@Thales.com
The Buckle	Closed-Won	91C7846F	2024-01-10	Reply@The Buckle.com
The HR Department	Reengaged	2D42B4A4	2024-03-09	Reply@The HR Department.com
The North Face	Qualified	38BE7568	2024-03-17	Reply@The North Face.com
The Oriental Bangkok	Closed-Won	53183E91	2024-01-08	Reply@The Oriental Bangkok.com
The Peninsula	Qualified	A1E15208	2024-01-13	Reply@The Peninsula.com
The Professional Couriers	Warm 	D80F8001	2024-01-24	Reply@The Professional Couriers.com
The Star	Negotiation	0EBCA8BD	2024-04-21	Reply@The Star.com
The Warehouse	Reengaged	B38ACD2D	2024-02-10	Reply@The Warehouse.com
The Y	New	969BB98A	2024-02-13	Reply@The Y.com
The Yellow Pages	Negotiation	506DC99C	2024-02-22	Reply@The Yellow Pages.com
Theraflu	Closed-Won	2F0515A6	2024-03-18	Reply@Theraflu.com
Thermacare	In Progress	E3F21734	2024-04-06	Reply@Thermacare.com
Thermos	Disqualified	913F8C2C	2024-04-19	Reply@Thermos.com
Thesaurus.com	Proposal Sent	17F29901	2024-04-14	Reply@Thesaurus.com.com
Thighmaster	Closed-Won	156E0A88	2024-02-03	Reply@Thighmaster.com
ThinkPad	Cold	2D9699B9	2024-03-06	Reply@ThinkPad.com
Thins	New	439752BA	2024-04-11	Reply@Thins.com
Thomasville	Nurturing	4C164A79	2024-03-24	Reply@Thomasville.com
Thomson	Reengaged	90D8A947	2024-02-25	Reply@Thomson.com
Thomson Reuters	Contacted	72E66B01	2024-03-07	Reply@Thomson Reuters.com
Three Threes	Reengaged	C150E6EE	2024-03-07	Reply@Three Threes.com
Thums Up	New	87311A1E	2024-02-23	Reply@Thums Up.com
ThyssenKrupp	Referral	984385A8	2024-04-04	Reply@ThyssenKrupp.com
TiVo	In Progress	7E5E0E2F	2024-03-23	Reply@TiVo.com
Tia Supermercados	In Progress	A5C99AA8	2024-02-11	Reply@Tia Supermercados.com
Tic Tac	In Progress	8ACCC2DE	2024-01-22	Reply@Tic Tac.com
Ticketmaster	Cold	0660D5E9	2024-03-02	Reply@Ticketmaster.com
Tide	Reengaged	010757C4	2024-04-21	Reply@Tide.com
Tidy Cats	Contacted	1B06F1CF	2024-03-18	Reply@Tidy Cats.com
Tiffany & Co.	Reengaged	02DD297F	2024-04-09	Reply@Tiffany & Co..com
Tilex	Negotiation	92923532	2024-03-27	Reply@Tilex.com
Tim Hortons	Proposal Sent	B7406393	2024-02-25	Reply@Tim Hortons.com
Tim Tam	On-hold	64DDEA29	2024-02-06	Reply@Tim Tam.com
Timberland	Proposal Sent	51B21854	2024-03-31	Reply@Timberland.com
Time	Proposal Sent	986BF199	2024-02-16	Reply@Time.com
Time Warner	Warm 	8EBC9712	2024-04-25	Reply@Time Warner.com
Timex	New	318AD36E	2024-03-21	Reply@Timex.com
Tiny Teddy	Cold	BCB40DC8	2024-04-14	Reply@Tiny Teddy.com
Tip Top Bakeries	Closed-Lost	8121EF51	2024-03-27	Reply@Tip Top Bakeries.com
Tipco	Disqualified	54F1B7A1	2024-04-21	Reply@Tipco.com
Tiscali	Referral	173BB854	2024-04-28	Reply@Tiscali.com
Tissot	Disqualified	823E17F2	2024-04-12	Reply@Tissot.com
Titan	Warm 	EC80167D	2024-03-21	Reply@Titan.com
To Vima	Proposal Sent	69630E15	2024-03-21	Reply@To Vima.com
Toblerone	Closed-Won	544F576E	2024-01-29	Reply@Toblerone.com
Toll Holdings	Referral	5926BF6E	2024-03-19	Reply@Toll Holdings.com
Toll House	Reengaged	095054A5	2024-03-07	Reply@Toll House.com
Tom Tailor	Contacted	2B7C9BF9	2024-04-30	Reply@Tom Tailor.com
Tom Tom	Referral	1E4AAAEF	2024-03-19	Reply@Tom Tom.com
TomTom	Nurturing	9ACA0682	2024-02-22	Reply@TomTom.com
Tommy Hilfiger	Closed-Won	E7502F1C	2024-03-04	Reply@Tommy Hilfiger.com
Tong Ren Tang	Warm 	5FF05ED7	2024-01-20	Reply@Tong Ren Tang.com
Tonka	Cold	89C7013E	2024-04-20	Reply@Tonka.com
Tony Roma's	Proposal Sent	E0A6748C	2024-01-19	Reply@Tony Roma's.com
Tooheys Brewery	Warm 	EF17E036	2024-02-25	Reply@Tooheys Brewery.com
Tooheys Extra Dry	New	95C7A699	2024-01-12	Reply@Tooheys Extra Dry.com
Tooheys New	Disqualified	5BDAA550	2024-02-28	Reply@Tooheys New.com
Tooheys Old	In Progress	2EDF321A	2024-03-01	Reply@Tooheys Old.com
