Company Name,Status,User Email,conversion_probability
American Eagle Outfitters,Disqualified,Reply@American Eagle Outfitters.com,0.0
Givenchy,Proposal Sent,Reply@Givenchy.com,0.0
American Apparel,Qualified,Reply@American Apparel.com,0.0
American Axle,Warm ,Reply@American Axle.com,0.0
Perodua,Disqualified,Reply@Perodua.com,0.0
Perrier,New,Reply@Perrier.com,0.0
Persil,Nurturing,Reply@Persil.com,0.0
AMETEK,In Progress,Reply@AMETEK.com,0.0
Phillips,In Progress,Reply@Phillips.com,0.0
Fruit of the Loom,Nurturing,Reply@Fruit of the Loom.com,0.0
Philip Morris,Cold,Reply@Philip Morris.com,0.0
Phat Farm,New,Reply@Phat Farm.com,0.0
Pfizer,Qualified,Reply@Pfizer.com,0.0
Fuji Film,Contacted,Reply@Fuji Film.com,0.0
Petronas,Warm ,Reply@Petronas.com,0.0
Pert,Contacted,Reply@Pert.com,0.0
Amerigroup,Nurturing,Reply@Amerigroup.com,0.0
Petro Canada,Contacted,Reply@Petro Canada.com,0.0
Peters Ice Cream,Disqualified,Reply@Peters Ice Cream.com,0.0
Fusion,Qualified,Reply@Fusion.com,0.0
Peter Lehmann Wines,In Progress,Reply@Peter Lehmann Wines.com,0.0
Petco,Contacted,Reply@Petco.com,0.0
Paulaner,Disqualified,Reply@Paulaner.com,0.0
Patek Philippe,Negotiation,Reply@Patek Philippe.com,0.0
Oust,Nurturing,Reply@Oust.com,0.0
Golden Gaytime,Negotiation,Reply@Golden Gaytime.com,0.0
Pacifica,Disqualified,Reply@Pacifica.com,0.0
H-E-B,Negotiation,Reply@H-E-B.com,0.0
Pacific Coffee Company,In Progress,Reply@Pacific Coffee Company.com,0.0
H2,Nurturing,Reply@H2.com,0.0
Haagen-Dazs,Contacted,Reply@Haagen-Dazs.com,0.0
PUR,New,Reply@PUR.com,0.0
Hainan Airlines,Disqualified,Reply@Hainan Airlines.com,0.0
Hanes,Warm ,Reply@Hanes.com,0.0
PG&E Corp.,Negotiation,Reply@PG&E Corp..com,0.0
Harcourts,Qualified,Reply@Harcourts.com,0.0
PARKnSHOP,Qualified,Reply@PARKnSHOP.com,0.0
Harry Potter,Nurturing,Reply@Harry Potter.com,0.0
P.F. Chang's,On-hold,Reply@P.F. Chang's.com,0.0
AK Steel Holding,Cold,Reply@AK Steel Holding.com,0.0
AGL Resources,Closed-Lost,Reply@AGL Resources.com,0.0
H&R Block,Warm ,Reply@H&R Block.com,0.0
Paddle Pop,Qualified,Reply@Paddle Pop.com,0.0
Guylian,Nurturing,Reply@Guylian.com,0.0
Greenpeace,Reengaged,Reply@Greenpeace.com,0.0
Goldfish,New,Reply@Goldfish.com,0.0
Advanced Micro Devices,In Progress,Reply@Advanced Micro Devices.com,0.0
Parmalat,New,Reply@Parmalat.com,0.0
Parle,Contacted,Reply@Parle.com,0.0
Graco,Warm ,Reply@Graco.com,0.0
Green Island Cement,Cold,Reply@Green Island Cement.com,0.0
Papa Murphy's,On-hold,Reply@Papa Murphy's.com,0.0
Guinness,Referral,Reply@Guinness.com,0.0
Papa John's,Disqualified,Reply@Papa John's.com,0.0
Panera Bread,Disqualified,Reply@Panera Bread.com,0.0
Panalpina,Negotiation,Reply@Panalpina.com,0.0
Panadol,Cold,Reply@Panadol.com,0.0
Guerlain,Disqualified,Reply@Guerlain.com,0.0
Pampers,Proposal Sent,Reply@Pampers.com,0.0
Orion,Cold,Reply@Orion.com,0.0
Isotoner,Contacted,Reply@Isotoner.com,0.0
Frucor,Warm ,Reply@Frucor.com,0.0
Lufthansa Airlines,Nurturing,Reply@Lufthansa Airlines.com,0.0
Metersbonwe,Cold,Reply@Metersbonwe.com,0.0
Lloyds TSB,Warm ,Reply@Lloyds TSB.com,0.0
Metcash,Disqualified,Reply@Metcash.com,0.0
StopGrey,Closed-Lost,Reply@StopGrey.com,0.0
Metal Storm,On-hold,Reply@Metal Storm.com,0.0
Lojas Americanas,Qualified,Reply@Lojas Americanas.com,0.0
Lojas Renner,Negotiation,Reply@Lojas Renner.com,0.0
Road Runner Lawn Services,Disqualified,Reply@Road Runner Lawn Services.com,0.0
London Drugs,Referral,Reply@London Drugs.com,0.0
London Stock Exchange,Contacted,Reply@London Stock Exchange.com,0.0
Lowe's,New,Reply@Lowe's.com,0.0
Mengniu,Nurturing,Reply@Mengniu.com,0.0
Memorex,Disqualified,Reply@Memorex.com,0.0
Mello Yello,Warm ,Reply@Mello Yello.com,0.0
Lucky,New,Reply@Lucky.com,0.0
Liz Claiborne,Cold,Reply@Liz Claiborne.com,0.0
LiveBackup,Reengaged,Reply@LiveBackup.com,0.0
Stratabiz,Disqualified,Reply@Stratabiz.com,0.0
Milk-Bone,Cold,Reply@Milk-Bone.com,0.0
Strength Gurus,New,Reply@Strength Gurus.com,0.0
Realty Zone,On-hold,Reply@Realty Zone.com,0.0
Strategy Consulting,Disqualified,Reply@Strategy Consulting.com,0.0
Life Savers,Warm ,Reply@Life Savers.com,0.0
Milkis,Proposal Sent,Reply@Milkis.com,0.0
Light,Referral,Reply@Light.com,0.0
Miko,Reengaged,Reply@Miko.com,0.0
Liqui-Gel,On-hold,Reply@Liqui-Gel.com,0.0
Reliable Guidance,In Progress,Reply@Reliable Guidance.com,0.0
Miele,Contacted,Reply@Miele.com,0.0
Lipitor,Warm ,Reply@Lipitor.com,0.0
Rich and Happy,Closed-Lost,Reply@Rich and Happy.com,0.0
Microsoft,Referral,Reply@Microsoft.com,0.0
Michelob,Warm ,Reply@Michelob.com,0.0
Meijer,Disqualified,Reply@Meijer.com,0.0
Luigi Bosca Reserve,In Progress,Reply@Luigi Bosca Reserve.com,0.0
Mitre 10,New,Reply@Mitre 10.com,0.0
Luis Vuitton,Disqualified,Reply@Luis Vuitton.com,0.0
Macy's,Negotiation,Reply@Macy's.com,0.0
Martha Stewart Living,In Progress,Reply@Martha Stewart Living.com,0.0
Madrigal Shipping Lines,Reengaged,Reply@Madrigal Shipping Lines.com,0.0
Marshalls,Disqualified,Reply@Marshalls.com,0.0
Seksi Lady,Disqualified,Reply@Seksi Lady.com,0.0
Mars,Referral,Reply@Mars.com,0.0
Magazine LuÃ­za,Contacted,Reply@Magazine LuÃ­za.com,0.0
Simply Save,Qualified,Reply@Simply Save.com,0.0
Magna Doodle,New,Reply@Magna Doodle.com,0.0
Magnit,Closed-Lost,Reply@Magnit.com,0.0
Mahou,New,Reply@Mahou.com,0.0
Marfig,Reengaged,Reply@Marfig.com,0.0
Mainland,Closed-Lost,Reply@Mainland.com,0.0
Maker's Mark,Referral,Reply@Maker's Mark.com,0.0
Malibu,On-hold,Reply@Malibu.com,0.0
Mary Holland Pty Limited,On-hold,Reply@Mary Holland Pty Limited.com,0.0
Maserati,Nurturing,Reply@Maserati.com,0.0
Macrovita,Warm ,Reply@Macrovita.com,0.0
MEA Advisory,Contacted,Reply@MEA Advisory.com,0.0
Mead,Cold,Reply@Mead.com,0.0
Luvs,Warm ,Reply@Luvs.com,0.0
Lycos,Disqualified,Reply@Lycos.com,0.0
Sexy Babe,Cold,Reply@Sexy Babe.com,0.0
Maybach,Reengaged,Reply@Maybach.com,0.0
Solid Future,Referral,Reply@Solid Future.com,0.0
Seksi Ladi,Referral,Reply@Seksi Ladi.com,0.0
Macquarie Infrastructure Group,New,Reply@Macquarie Infrastructure Group.com,0.0
MFS Limited,Proposal Sent,Reply@MFS Limited.com,0.0
Maudite,Referral,Reply@Maudite.com,0.0
Mattel,New,Reply@Mattel.com,0.0
Matchbox,Negotiation,Reply@Matchbox.com,0.0
Macquarie Bank,In Progress,Reply@Macquarie Bank.com,0.0
Master Craft,Disqualified,Reply@Master Craft.com,0.0
Li-Ning,On-hold,Reply@Li-Ning.com,0.0
Lenovo,Referral,Reply@Lenovo.com,0.0
Nexxus,Reengaged,Reply@Nexxus.com,0.0
Prestiga-Biz,Nurturing,Reply@Prestiga-Biz.com,0.0
Nature's Way,Reengaged,Reply@Nature's Way.com,0.0
Planet Profit,Contacted,Reply@Planet Profit.com,0.0
Juicy Couture,Contacted,Reply@Juicy Couture.com,0.0
Vibrant Man,Qualified,Reply@Vibrant Man.com,0.0
National Bank of Canada,Disqualified,Reply@National Bank of Canada.com,0.0
KGI,Cold,Reply@KGI.com,0.0
Kaiser Permanente,Cold,Reply@Kaiser Permanente.com,0.0
Kashi,On-hold,Reply@Kashi.com,0.0
Nair,In Progress,Reply@Nair.com,0.0
Practi-Plan,New,Reply@Practi-Plan.com,0.0
Kenmore,On-hold,Reply@Kenmore.com,0.0
Kenneth Cole,Cold,Reply@Kenneth Cole.com,0.0
Kia,In Progress,Reply@Kia.com,0.0
NASDAQ,Qualified,Reply@NASDAQ.com,0.0
Prahject Planner,Proposal Sent,Reply@Prahject Planner.com,0.0
Jordache,Qualified,Reply@Jordache.com,0.0
Vitagee,Cold,Reply@Vitagee.com,0.0
Neosporin,Negotiation,Reply@Neosporin.com,0.0
Jaguar,Qualified,Reply@Jaguar.com,0.0
Nexis,Proposal Sent,Reply@Nexis.com,0.0
JVC,Nurturing,Reply@JVC.com,0.0
Jack Daniels,Cold,Reply@Jack Daniels.com,0.0
New Balance,Contacted,Reply@New Balance.com,0.0
Neuhaus,Nurturing,Reply@Neuhaus.com,0.0
Jackson Hewitt,In Progress,Reply@Jackson Hewitt.com,0.0
Webcom Business Services,Contacted,Reply@Webcom Business Services.com,0.0
John Lewis,Cold,Reply@John Lewis.com,0.0
Nestle Pure Life,Referral,Reply@Nestle Pure Life.com,0.0
Jetta,Disqualified,Reply@Jetta.com,0.0
Jif,Negotiation,Reply@Jif.com,0.0
Jimmy Dean,New,Reply@Jimmy Dean.com,0.0
Nero,Cold,Reply@Nero.com,0.0
John Frida,Qualified,Reply@John Frida.com,0.0
Kiss My Face,On-hold,Reply@Kiss My Face.com,0.0
The Polka Dot Bear Tavern,Reengaged,Reply@The Polka Dot Bear Tavern.com,0.0
Mobil,New,Reply@Mobil.com,0.0
Mylanta,Disqualified,Reply@Mylanta.com,0.0
La Choy,Closed-Lost,Reply@La Choy.com,0.0
La Fin du Monde,Warm ,Reply@La Fin du Monde.com,0.0
Lactis,Cold,Reply@Lactis.com,0.0
Lancia,Contacted,Reply@Lancia.com,0.0
Moretti,In Progress,Reply@Moretti.com,0.0
Monte,On-hold,Reply@Monte.com,0.0
Lane Crawford,Disqualified,Reply@Lane Crawford.com,0.0
Le CrÃ©dit Lyonnais,On-hold,Reply@Le CrÃ©dit Lyonnais.com,0.0
Monopoly,Nurturing,Reply@Monopoly.com,0.0
Realty Depot,Disqualified,Reply@Realty Depot.com,0.0
Lee Kim Kee,Nurturing,Reply@Lee Kim Kee.com,0.0
Leighton Holdings,Closed-Lost,Reply@Leighton Holdings.com,0.0
Moet & Chandon,On-hold,Reply@Moet & Chandon.com,0.0
Mod-Podge,Warm ,Reply@Mod-Podge.com,0.0
Lendingtree,Closed-Lost,Reply@Lendingtree.com,0.0
Motul,In Progress,Reply@Motul.com,0.0
La,In Progress,Reply@La.com,0.0
Profitpros,In Progress,Reply@Profitpros.com,0.0
Kookmin Bank,Reengaged,Reply@Kookmin Bank.com,0.0
Kit Kat,Nurturing,Reply@Kit Kat.com,0.0
Pro-Care Garden Maintenance,Cold,Reply@Pro-Care Garden Maintenance.com,0.0
The Lawn Guru,Warm ,Reply@The Lawn Guru.com,0.0
The Independent Planners,Warm ,Reply@The Independent Planners.com,0.0
Murphy Oil,Qualified,Reply@Murphy Oil.com,0.0
The Goose and Duck,Nurturing,Reply@The Goose and Duck.com,0.0
Kroger,In Progress,Reply@Kroger.com,0.0
Movicom,Proposal Sent,Reply@Movicom.com,0.0
Pro Star Garden Management,Closed-Lost,Reply@Pro Star Garden Management.com,0.0
Kuemmerling,Cold,Reply@Kuemmerling.com,0.0
L.A. Gear,Referral,Reply@L.A. Gear.com,0.0
L.J. Hooker,In Progress,Reply@L.J. Hooker.com,0.0
L.L. Bean,Nurturing,Reply@L.L. Bean.com,0.0
Mr. Bubble,Cold,Reply@Mr. Bubble.com,0.0
Photoshop,Referral,Reply@Photoshop.com,0.0
Frito-Lay,Nurturing,Reply@Frito-Lay.com,0.0
Sole,Contacted,Reply@Sole.com,0.0
Ctrip,Contacted,Reply@Ctrip.com,0.0
W. R. Berkley,Closed-Lost,Reply@W. R. Berkley.com,0.0
Santa Cerva,Reengaged,Reply@Santa Cerva.com,0.0
Sanitarium,Negotiation,Reply@Sanitarium.com,0.0
Magna Architectural Design,New,Reply@Magna Architectural Design.com,0.0
Country Energy,Proposal Sent,Reply@Country Energy.com,0.0
Sandman Hotels,Warm ,Reply@Sandman Hotels.com,0.0
SanDisk,Closed-Lost,Reply@SanDisk.com,0.0
Samsonite,In Progress,Reply@Samsonite.com,0.0
Cracker Barrel,Disqualified,Reply@Cracker Barrel.com,0.0
Bed Bath & Beyond,Nurturing,Reply@Bed Bath & Beyond.com,0.0
Crestor,In Progress,Reply@Crestor.com,0.0
Crispix,Disqualified,Reply@Crispix.com,0.0
Sainsbury's,Negotiation,Reply@Sainsbury's.com,0.0
Crown Limited,Closed-Lost,Reply@Crown Limited.com,0.0
Crown Pilsner,Negotiation,Reply@Crown Pilsner.com,0.0
Cosan,Proposal Sent,Reply@Cosan.com,0.0
Corsendonk Pater Noster,Warm ,Reply@Corsendonk Pater Noster.com,0.0
Sarotti,In Progress,Reply@Sarotti.com,0.0
Continental,Referral,Reply@Continental.com,0.0
Scotch-Brite,New,Reply@Scotch-Brite.com,0.0
ConAgra,Cold,Reply@ConAgra.com,0.0
Scooter Store,Disqualified,Reply@Scooter Store.com,0.0
Listen Up,On-hold,Reply@Listen Up.com,0.0
Schwinn,Proposal Sent,Reply@Schwinn.com,0.0
Best Buy,In Progress,Reply@Best Buy.com,0.0
Coolpix,In Progress,Reply@Coolpix.com,0.0
Corn Flakes,Qualified,Reply@Corn Flakes.com,0.0
Coon cheese,Proposal Sent,Reply@Coon cheese.com,0.0
Cooper,Qualified,Reply@Cooper.com,0.0
Coors,Negotiation,Reply@Coors.com,0.0
Save-On-Foods,Negotiation,Reply@Save-On-Foods.com,0.0
Berry Plastics,Reengaged,Reply@Berry Plastics.com,0.0
Corelle,Closed-Lost,Reply@Corelle.com,0.0
Crumpler,Proposal Sent,Reply@Crumpler.com,0.0
Sabesp,Warm ,Reply@Sabesp.com,0.0
Scottrade,Nurturing,Reply@Scottrade.com,0.0
Saab,Cold,Reply@Saab.com,0.0
Bath & Body Works,Reengaged,Reply@Bath & Body Works.com,0.0
Royal Caribbean,Referral,Reply@Royal Caribbean.com,0.0
Barnes & Noble,Qualified,Reply@Barnes & Noble.com,0.0
Royal BAM Group,Qualified,Reply@Royal BAM Group.com,0.0
Rowenta,New,Reply@Rowenta.com,0.0
Rover,Reengaged,Reply@Rover.com,0.0
Roundy's,On-hold,Reply@Roundy's.com,0.0
Ross Stores,Negotiation,Reply@Ross Stores.com,0.0
Rosneft,Referral,Reply@Rosneft.com,0.0
Bank of New York Mellon,Warm ,Reply@Bank of New York Mellon.com,0.0
Delirium Tremens,Proposal Sent,Reply@Delirium Tremens.com,0.0
Magik Grey,Proposal Sent,Reply@Magik Grey.com,0.0
Rolls-Royce,In Progress,Reply@Rolls-Royce.com,0.0
Delta,Proposal Sent,Reply@Delta.com,0.0
Rogers,In Progress,Reply@Rogers.com,0.0
Dave & Busters,Negotiation,Reply@Dave & Busters.com,0.0
Datacom,Warm ,Reply@Datacom.com,0.0
Ryanair,Proposal Sent,Reply@Ryanair.com,0.0
SLK,Qualified,Reply@SLK.com,0.0
STS,Qualified,Reply@STS.com,0.0
SRX,Negotiation,Reply@SRX.com,0.0
Cyber-Shot,Negotiation,Reply@Cyber-Shot.com,0.0
SPC Ardmona,New,Reply@SPC Ardmona.com,0.0
Cyrela,Closed-Lost,Reply@Cyrela.com,0.0
SME Secrets,New,Reply@SME Secrets.com,0.0
BearingPoint,Contacted,Reply@BearingPoint.com,0.0
Bebo,Nurturing,Reply@Bebo.com,0.0
SFR,Contacted,Reply@SFR.com,0.0
SF BIO,Nurturing,Reply@SF BIO.com,0.0
SEAT,Contacted,Reply@SEAT.com,0.0
SBT,In Progress,Reply@SBT.com,0.0
DYMO,Warm ,Reply@DYMO.com,0.0
SAO,Cold,Reply@SAO.com,0.0
Complete,In Progress,Reply@Complete.com,0.0
Life Plan Counselling,Cold,Reply@Life Plan Counselling.com,0.0
Delta Lloyd Group,Reengaged,Reply@Delta Lloyd Group.com,0.0
Las Vegas Yard Management,Nurturing,Reply@Las Vegas Yard Management.com,0.0
Capital One,Negotiation,Reply@Capital One.com,0.0
Changyu,Closed-Lost,Reply@Changyu.com,0.0
Calista Corporation,Qualified,Reply@Calista Corporation.com,0.0
Intelacard,Closed-Lost,Reply@Intelacard.com,0.0
Skechers,Reengaged,Reply@Skechers.com,0.0
Chase,Contacted,Reply@Chase.com,0.0
Just For Fun,Closed-Lost,Reply@Just For Fun.com,0.0
Sirius,On-hold,Reply@Sirius.com,0.0
Butler America,Cold,Reply@Butler America.com,0.0
Singapore Airlines,New,Reply@Singapore Airlines.com,0.0
Cheung Kong Holdings,Closed-Lost,Reply@Cheung Kong Holdings.com,0.0
Sin Chew,Negotiation,Reply@Sin Chew.com,0.0
Simpson,Warm ,Reply@Simpson.com,0.0
China Construction Bank,Proposal Sent,Reply@China Construction Bank.com,0.0
Sime Darby,Referral,Reply@Sime Darby.com,0.0
Sligro,Warm ,Reply@Sligro.com,0.0
Cemex,Proposal Sent,Reply@Cemex.com,0.0
Slinky,On-hold,Reply@Slinky.com,0.0
Chugach Alaska Corporation,Disqualified,Reply@Chugach Alaska Corporation.com,0.0
Capital Dynamics,Qualified,Reply@Capital Dynamics.com,0.0
Sokenbicha,Negotiation,Reply@Sokenbicha.com,0.0
Capital One,In Progress,Reply@Capital One.com,0.0
Carling,Proposal Sent,Reply@Carling.com,0.0
CIGNA,Cold,Reply@CIGNA.com,0.0
Snowy Hydro Limited,Proposal Sent,Reply@Snowy Hydro Limited.com,0.0
Chicago Bridge & Iron Company,In Progress,Reply@Chicago Bridge & Iron Company.com,0.0
Smacks,Cold,Reply@Smacks.com,0.0
SnackWell's,Referral,Reply@SnackWell's.com,0.0
Casas Bahia,Warm ,Reply@Casas Bahia.com,0.0
Cascade Brewery,Disqualified,Reply@Cascade Brewery.com,0.0
Casino,Warm ,Reply@Casino.com,0.0
Cat Chow,Closed-Lost,Reply@Cat Chow.com,0.0
Cbus,Nurturing,Reply@Cbus.com,0.0
Chipotle,New,Reply@Chipotle.com,0.0
Chip's Ahoy,On-hold,Reply@Chip's Ahoy.com,0.0
Sea World,Qualified,Reply@Sea World.com,0.0
Siemens,Disqualified,Reply@Siemens.com,0.0
Sephora,Negotiation,Reply@Sephora.com,0.0
Cobalt,Contacted,Reply@Cobalt.com,0.0
Blockbuster Inc.,Proposal Sent,Reply@Blockbuster Inc..com,0.0
Coca-Cola Amatil,Nurturing,Reply@Coca-Cola Amatil.com,0.0
Cocoa Puffs,Qualified,Reply@Cocoa Puffs.com,0.0
Coke Zero,Reengaged,Reply@Coke Zero.com,0.0
BlackRock,Warm ,Reply@BlackRock.com,0.0
Sectra,In Progress,Reply@Sectra.com,0.0
Sector 9,In Progress,Reply@Sector 9.com,0.0
Colryut,Warm ,Reply@Colryut.com,0.0
Seasonale,Contacted,Reply@Seasonale.com,0.0
Sears,Closed-Lost,Reply@Sears.com,0.0
Seamless CMS,Proposal Sent,Reply@Seamless CMS.com,0.0
Commerzbank,Negotiation,Reply@Commerzbank.com,0.0
Company Naming,Qualified,Reply@Company Naming.com,0.0
BNSF Railway,On-hold,Reply@BNSF Railway.com,0.0
Sequoia,Contacted,Reply@Sequoia.com,0.0
Clearly Canadian,Qualified,Reply@Clearly Canadian.com,0.0
Cinnamon Toast Crunch,Reengaged,Reply@Cinnamon Toast Crunch.com,0.0
Bristol-Myers Squibb,Referral,Reply@Bristol-Myers Squibb.com,0.0
Chuck Taylor,Referral,Reply@Chuck Taylor.com,0.0
Shopko,Warm ,Reply@Shopko.com,0.0
Cielo,New,Reply@Cielo.com,0.0
Shiseido,Referral,Reply@Shiseido.com,0.0
Shinsegae,New,Reply@Shinsegae.com,0.0
Cisco,Referral,Reply@Cisco.com,0.0
Shanghai Tang,Disqualified,Reply@Shanghai Tang.com,0.0
Sheraton,Contacted,Reply@Sheraton.com,0.0
Citizens Bank,Proposal Sent,Reply@Citizens Bank.com,0.0
Shell,Negotiation,Reply@Shell.com,0.0
CitroÃ«n,Referral,Reply@CitroÃ«n.com,0.0
Sharper Image,Cold,Reply@Sharper Image.com,0.0
Shangri-La,Cold,Reply@Shangri-La.com,0.0
Rogaine,Disqualified,Reply@Rogaine.com,0.0
Rockport,On-hold,Reply@Rockport.com,0.0
Friesland Bank,Proposal Sent,Reply@Friesland Bank.com,0.0
Febreze,Nurturing,Reply@Febreze.com,0.0
Purina,Nurturing,Reply@Purina.com,0.0
Purell,Contacted,Reply@Purell.com,0.0
Ezine,Referral,Reply@Ezine.com,0.0
Puffs,Warm ,Reply@Puffs.com,0.0
Publix,Contacted,Reply@Publix.com,0.0
Publishers Clearing House,On-hold,Reply@Publishers Clearing House.com,0.0
Fair and Handsome,Qualified,Reply@Fair and Handsome.com,0.0
Prozac,Proposal Sent,Reply@Prozac.com,0.0
Proximus,Contacted,Reply@Proximus.com,0.0
Fairfax Financial Holdings,Reengaged,Reply@Fairfax Financial Holdings.com,0.0
Propellerhead Software,Nurturing,Reply@Propellerhead Software.com,0.0
Promise,On-hold,Reply@Promise.com,0.0
Promina Group Limited,Qualified,Reply@Promina Group Limited.com,0.0
Fannie Mae,Disqualified,Reply@Fannie Mae.com,0.0
Pro-Perspective,Negotiation,Reply@Pro-Perspective.com,0.0
Export,Qualified,Reply@Export.com,0.0
Expedition,Closed-Lost,Reply@Expedition.com,0.0
Q-tips,Negotiation,Reply@Q-tips.com,0.0
Quality Bakers,Contacted,Reply@Quality Bakers.com,0.0
Aramark,On-hold,Reply@Aramark.com,0.0
Escape,New,Reply@Escape.com,0.0
Escondida,Negotiation,Reply@Escondida.com,0.0
Estrella Damm,Negotiation,Reply@Estrella Damm.com,0.0
Qubix Pty Ltd,Referral,Reply@Qubix Pty Ltd.com,0.0
Quality Inn,On-hold,Reply@Quality Inn.com,0.0
Evenflo,In Progress,Reply@Evenflo.com,0.0
Expedia.com,New,Reply@Expedia.com.com,0.0
Quaker,Negotiation,Reply@Quaker.com,0.0
Quake,In Progress,Reply@Quake.com,0.0
Eveready,Negotiation,Reply@Eveready.com,0.0
Evian,Nurturing,Reply@Evian.com,0.0
Evora,New,Reply@Evora.com,0.0
QNX,Negotiation,Reply@QNX.com,0.0
Fashion TV,Referral,Reply@Fashion TV.com,0.0
Priceline,Cold,Reply@Priceline.com,0.0
Qvale,In Progress,Reply@Qvale.com,0.0
President's Choice,Nurturing,Reply@President's Choice.com,0.0
Play-Doh,Closed-Lost,Reply@Play-Doh.com,0.0
Planters,Proposal Sent,Reply@Planters.com,0.0
Foster's,Qualified,Reply@Foster's.com,0.0
Four Loko,New,Reply@Four Loko.com,0.0
Modern Architecture Design,New,Reply@Modern Architecture Design.com,0.0
Pizza Hut,Warm ,Reply@Pizza Hut.com,0.0
Franck Muller,Negotiation,Reply@Franck Muller.com,0.0
Franklins,Nurturing,Reply@Franklins.com,0.0
Pirulin,Cold,Reply@Pirulin.com,0.0
Pirelli,Disqualified,Reply@Pirelli.com,0.0
PiratfÃ¶rlaget,Warm ,Reply@PiratfÃ¶rlaget.com,0.0
French's,On-hold,Reply@French's.com,0.0
Fresca,On-hold,Reply@Fresca.com,0.0
Fresenius Medical Care,Negotiation,Reply@Fresenius Medical Care.com,0.0
Freshlook,Closed-Lost,Reply@Freshlook.com,0.0
Fossil,Proposal Sent,Reply@Fossil.com,0.0
Forte,Closed-Lost,Reply@Forte.com,0.0
Forrester,Warm ,Reply@Forrester.com,0.0
FirstEnergy,New,Reply@FirstEnergy.com,0.0
FedEx Office,Nurturing,Reply@FedEx Office.com,0.0
Feldschlosschen,Reengaged,Reply@Feldschlosschen.com,0.0
Feria,Cold,Reply@Feria.com,0.0
Ferrero,Cold,Reply@Ferrero.com,0.0
Fiat,Referral,Reply@Fiat.com,0.0
Fifth Avenue Show Repair,Closed-Lost,Reply@Fifth Avenue Show Repair.com,0.0
Popeyes,Referral,Reply@Popeyes.com,0.0
Food Lion,Referral,Reply@Food Lion.com,0.0
Ann Taylor,Cold,Reply@Ann Taylor.com,0.0
Flonase,Reengaged,Reply@Flonase.com,0.0
Mission G,Disqualified,Reply@Mission G.com,0.0
Florena,Cold,Reply@Florena.com,0.0
Polo Ralph Lauren,Negotiation,Reply@Polo Ralph Lauren.com,0.0
Folgers,Contacted,Reply@Folgers.com,0.0
Esanda Finance Corporation Ltd,Reengaged,Reply@Esanda Finance Corporation Ltd.com,0.0
Qwest,New,Reply@Qwest.com,0.0
Denver Hayes,Disqualified,Reply@Denver Hayes.com,0.0
EBX Group,Warm ,Reply@EBX Group.com,0.0
Doritos,Qualified,Reply@Doritos.com,0.0
AutoNation,Closed-Lost,Reply@AutoNation.com,0.0
Automatic Data Processing,New,Reply@Automatic Data Processing.com,0.0
Dragon Bleu,On-hold,Reply@Dragon Bleu.com,0.0
Retriever Communications,Cold,Reply@Retriever Communications.com,0.0
DreamWorks,Disqualified,Reply@DreamWorks.com,0.0
Drewry's,Nurturing,Reply@Drewry's.com,0.0
Duracell,In Progress,Reply@Duracell.com,0.0
Durex,Nurturing,Reply@Durex.com,0.0
Dusit Thani,Referral,Reply@Dusit Thani.com,0.0
Dutch Lady,Cold,Reply@Dutch Lady.com,0.0
Dyson,Disqualified,Reply@Dyson.com,0.0
Reload,Warm ,Reply@Reload.com,0.0
E-Trade,On-hold,Reply@E-Trade.com,0.0
Reese's,Closed-Lost,Reply@Reese's.com,0.0
MagnaSolution,On-hold,Reply@MagnaSolution.com,0.0
Rice-A-Roni,Closed-Lost,Reply@Rice-A-Roni.com,0.0
Dolce & Gabbana,Negotiation,Reply@Dolce & Gabbana.com,0.0
Rip Curl,Nurturing,Reply@Rip Curl.com,0.0
Dettol,In Progress,Reply@Dettol.com,0.0
Robitussin,Contacted,Reply@Robitussin.com,0.0
DiGi,Qualified,Reply@DiGi.com,0.0
Dial,Reengaged,Reply@Dial.com,0.0
Ritalin,Referral,Reply@Ritalin.com,0.0
Rit,Proposal Sent,Reply@Rit.com,0.0
Magna Architectural Design,Reengaged,Reply@Magna Architectural Design.com,0.0
Dockers,Negotiation,Reply@Dockers.com,0.0
AVST,Nurturing,Reply@AVST.com,0.0
Dinty Moore,Qualified,Reply@Dinty Moore.com,0.0
DirectTV,Cold,Reply@DirectTV.com,0.0
Disco SA,Contacted,Reply@Disco SA.com,0.0
Discover,Proposal Sent,Reply@Discover.com,0.0
Discovery Air,In Progress,Reply@Discovery Air.com,0.0
Reebok,Closed-Lost,Reply@Reebok.com,0.0
Redheads,Nurturing,Reply@Redheads.com,0.0
Ernest Adams,Disqualified,Reply@Ernest Adams.com,0.0
Redecard,Disqualified,Reply@Redecard.com,0.0
Raisinets,Nurturing,Reply@Raisinets.com,0.0
Email Limited,Proposal Sent,Reply@Email Limited.com,0.0
Embratel,Proposal Sent,Reply@Embratel.com,0.0
Rail Control Systems Australia,Qualified,Reply@Rail Control Systems Australia.com,0.0
Emerus,Warm ,Reply@Emerus.com,0.0
Ragstock,Closed-Lost,Reply@Ragstock.com,0.0
Emporiki Bank,Referral,Reply@Emporiki Bank.com,0.0
Radeberger,Closed-Lost,Reply@Radeberger.com,0.0
Rabobank,In Progress,Reply@Rabobank.com,0.0
