Company Name,Average Sentiment,Average Rating,Sentiment Quality,Best Outreach Window,Recommended Approach
Ultrasone,6.726582806589422,5.142857142857143,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Uncle Ben's,6.486243207648215,4.809523809523809,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Uncle Toby's,6.545377618695294,5.15625,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Uni-President,7.0547110988069655,5.84375,High,,Immediate outreach recommended. High sentiment indicates strong potential.
UniCredit Group,6.080018902892903,4.586206896551724,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Unicharm,7.334626798591804,6.0285714285714285,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Unilever,6.6436754876372115,5.310344827586207,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Union Pacific,7.327746541305411,5.88,High,,Immediate outreach recommended. High sentiment indicates strong potential.
United Parcel Service,6.498223826478133,5.064516129032258,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
United Way,7.308732384249851,5.708333333333333,High,,Immediate outreach recommended. High sentiment indicates strong potential.
UnitedHealth Group,7.30261048539408,6.090909090909091,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Universal Music Group,6.836316176708296,5.392857142857143,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
University Games,5.993605807581312,4.65,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Universo Online,6.416032357488372,5.0,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Uno,7.50630595588216,6.409090909090909,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Up,7.5374786012014106,6.3,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Uplifting Solutions,6.978634018573135,5.7,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Urban Outfitters,7.751274052757544,6.2272727272727275,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Usiminas,7.322530618323521,6.0588235294117645,High,,Immediate outreach recommended. High sentiment indicates strong potential.
V05,6.547839255673561,5.090909090909091,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
V8,6.864710417782887,5.482758620689655,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
VTR,7.635986772900893,6.4,High,,Immediate outreach recommended. High sentiment indicates strong potential.
VTech,6.737287227762857,5.214285714285714,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Vacheron Constantin,7.8804717869632395,6.457142857142857,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Vagisil,7.029892607461599,5.7407407407407405,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Vale,6.582329205916226,5.205882352941177,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Valentino,7.471272773661757,6.0285714285714285,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Valero Energy,7.470388370026808,5.863636363636363,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Valtrex,7.1979162993833015,5.806451612903226,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Valvoline,7.841099787104678,6.2592592592592595,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Van Lanschot Baniers,6.567432872944144,5.1875,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Vanguard Group,6.50039881473765,4.821428571428571,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Vanity Fair,6.710896973531239,5.4,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Vans,7.123057713693697,5.590909090909091,High,,Immediate outreach recommended. High sentiment indicates strong potential.
VapoRub,7.649043290108174,6.384615384615385,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Varig,8.025401065416075,6.655172413793103,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Varta,6.205455596498094,4.617647058823529,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Vaseline,7.380230670636627,6.222222222222222,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Vegemite,6.697015151268154,5.162162162162162,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Velcro,5.839719213990504,4.21875,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Velveeta,6.995473280281834,5.739130434782608,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Veolia Environment,5.981117164742645,4.46875,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Verboden,7.561691851059347,5.875,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Verbund,6.8642033901036985,5.535714285714286,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Versace,6.938705604853152,5.694444444444445,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Vespa,6.347551496734894,4.8,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Vestas,6.938274207800606,5.454545454545454,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Veuve Clicquot,6.0830788371357665,4.72,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Viagra,7.172118142735144,5.451612903225806,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Vichy,7.097759967210818,5.914285714285715,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Vicks,6.250823545816326,5.2,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Vicodin,7.701315835068447,6.260869565217392,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Victa lawn mower,6.983032932714574,5.421052631578948,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Victoria Bitter,7.342911939115038,5.708333333333333,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Victoria's Secret,7.522245888823179,6.148148148148148,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Victrex,7.317177222446817,5.766666666666667,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Vidal Sassoon,5.917757300906965,4.705882352941177,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Videocon,7.092375817605663,5.590909090909091,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Viki,6.77488280157661,5.3478260869565215,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Village Cinemas,6.964777986857973,5.571428571428571,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Village Roadshow,6.217964450066848,4.846153846153846,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Vina Concha y Toro C.A.,7.468792555564781,5.733333333333333,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Vintage 1,6.864120527329334,5.666666666666667,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Viohalco,6.946712263673362,5.7105263157894735,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Viper,6.574366401717151,5.193548387096774,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Virgin,6.580412270737132,5.083333333333333,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Virgin Atlantic,6.453761060264824,5.03030303030303,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Virgin Australia,7.0112181315597155,5.575,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Virginia Slims,6.883078359165457,5.487179487179487,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Visa,7.422743298399553,6.0256410256410255,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Visual Obsession,6.997532222647403,5.24,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Vita Green Health,7.159300308813032,5.870967741935484,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Vitasoy,6.58633334092876,4.695652173913044,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Vivartia,6.202018046991054,4.612903225806452,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Vivo,6.60520590975808,5.166666666666667,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Vlasic,7.338805748542321,5.827586206896552,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Vodafone,7.244724926344716,6.0,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Voestalpine,7.1206908759332475,6.071428571428571,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Vogue,7.408468565058783,6.153846153846154,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Volkswagen,7.28694617909287,5.653846153846154,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Voltaren,6.666270564026864,5.366666666666666,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Volvic,6.70300847234932,5.722222222222222,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Volvo,7.34053657119464,6.12,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Von Dutch,7.064396191326164,5.653846153846154,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Vonage,6.55612242508283,4.92,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Vopak,6.94038989692491,5.7272727272727275,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Votorantim,6.916752738950789,5.466666666666667,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Voyage,7.402050402351839,6.2,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Vue,6.928025335776323,5.709677419354839,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
WB,6.92287073649474,5.476190476190476,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
WC SA,6.299502671549081,4.966666666666667,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
WD-40,6.520070980295987,5.421052631578948,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
WEG Industries,6.97871613597821,5.578947368421052,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
WaMu,7.09977079145256,5.514285714285714,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Waitrose,7.669561127700429,6.407407407407407,High,,Immediate outreach recommended. High sentiment indicates strong potential.
WalMart,6.460395076877568,5.0,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
